label,from,to
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C117991
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C117990
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C100154
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C100153
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C113850
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C113849
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C160926
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C101832
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C101833
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C76351
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C124670
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C124669
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C71113
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C111344
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C111343
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C179938
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C179937
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C150778
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C150777
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C154453
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C154452
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C147540
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C147539
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C179940
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C179939
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C138221
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C138220
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C129094
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C129093
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C166184
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C166183
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C150774
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C150773
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C130255
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C130254
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C138223
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C138222
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C150784
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C150783
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C130253
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C130252
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C138225
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C138224
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C150782
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C150781
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C130257
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C130256
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C129096
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C129095
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C150776
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C150775
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C150780
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C150779
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C147542
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C147541
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C154451
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C154450
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C147544
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C147543
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C129088
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C129087
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C183551
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C183550
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C112441
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C112440
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C111346
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C111345
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C170523
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C170522
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C128682
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C128681
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C105138
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C105137
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C103467
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C103466
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C163389
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C163388
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C111114
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C181181
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C181178
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C181180
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C181179
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C181177
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C181176
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C106663
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C106662
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C106665
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C106664
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C124682
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C124681
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C117737
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C182468
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C182506
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C101819
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C101820
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C100138
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C100137
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C130245
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C130244
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C130243
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C130242
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C130259
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C130258
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C101821
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C101822
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C138213
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C138212
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C115390
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C115389
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C106667
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C106666
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C132523
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C132522
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C171444
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C184330
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C120522
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C120523
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C120524
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C103469
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C103468
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C166188
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C166187
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C163393
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C163392
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C120525
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C120526
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C113856
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C113855
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C170445
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C170444
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C103471
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C103470
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C141665
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C141664
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C141671
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C141670
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C141669
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C141668
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C141667
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C141666
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C182461
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C182462
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C182463
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C182499
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C182500
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C182501
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C183547
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C183546
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C99076
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C99078
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C130247
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C130246
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C130261
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C130260
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C124684
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C124683
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C182469
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C182507
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C100170
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C100169
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C170529
SKOS_HAS_TOP_CONCEPT,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C170528
